dt_sale;id_sku;ds_sku;ds_category;ds_product_line;ds_brand_segment;ds_tecnology;qt_sale;vl_sale_price
2020-11-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;47805;1290738,131
2020-11-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;47655;1205215,376
2020-11-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;28594;722289,0296
2020-11-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;9508;200352,7613
2020-11-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;198374;3947644,043
2020-11-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;180982;3366273,353
2020-11-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;135222;2651704,301
2020-11-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;130941;2971066,147
2020-11-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;107971;2346211,404
2020-11-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;354228;4877724,426
2020-11-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;85266;1649914,32
2020-11-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;114086;2043282,361
2020-11-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;48634;665810,913
2020-11-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;217946;3445737,925
2020-11-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;135063;2718830,251
2020-11-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;27233;493476,9625
2020-11-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;21122;541579,7944
2020-11-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;13511;463849,9076
2020-11-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;202622;1886416,346
2020-11-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;36309;367087,7763
2020-11-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;30481;518493,2872
2020-11-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;17784;216789,6015
2020-11-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;28482;787837,8591
2020-11-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;16653;373206,525
2020-12-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;41576;1069339,408
2020-12-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;36617;1074733,281
2020-12-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;23844;592049,1614
2020-12-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;195764;3692111,778
2020-12-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;60953;1445202,429
2020-12-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;37897;645766,1726
2020-12-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;6121;200049,0042
2020-12-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;5162;210518,5131
2020-12-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;4651;189775,1975
2020-12-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;2779;149046,2911
2020-12-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;53775;1169624,634
2020-12-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;43982;1187960,818
2020-12-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;43905;1138471,68
2020-12-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;27035;688063,9622
2020-12-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;8847;181458,9248
2020-12-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;201651;3994712,616
2020-12-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;186808;3485839,115
2020-12-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;138787;2689704,451
2020-12-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;133566;3038630,669
2020-12-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;111480;2424707,526
2020-12-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;333292;4579442,946
2020-12-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;87036;1691110,94
2020-12-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;109875;2134887,038
2020-12-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;47221;646460,3307
2020-12-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;199305;3198852,245
2020-12-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;128443;2579142,576
2020-12-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;25880;473101,4237
2020-12-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;20205;524133,2769
2020-12-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;13020;440728,9535
2020-12-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;187755;1748007,421
2020-12-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;34254;350426,1696
2020-12-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;28387;480602,3575
2020-12-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;16474;204284,3614
2020-12-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;24463;665888,1416
2020-12-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;14711;336149,7881
2021-01-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;34241;877619,8056
2021-01-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;30684;916545,9385
2021-01-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;18905;482100,7577
2021-01-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;145290;2812827,901
2021-01-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;44476;1028306,101
2021-01-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;28332;448503,3464
2021-01-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;5638;163685,1632
2021-01-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;4627;177550,7164
2021-01-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;4170;148756,8695
2021-01-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;2562;137423,8322
2021-01-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;48527;1061289,1
2021-01-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;39195;1055922,763
2021-01-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;38913;1024210,823
2021-01-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;23803;602711,9232
2021-01-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;7886;162534,7538
2021-01-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;176319;3485842,077
2021-01-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;163642;3089563,67
2021-01-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;120981;2380916,346
2021-01-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;117223;2676214,084
2021-01-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;99647;2190260,107
2021-01-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;311677;4344782,694
2021-01-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;87909;1759957,718
2021-01-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;100179;1733101,082
2021-01-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;43504;595138,6085
2021-01-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;168735;2735199,183
2021-01-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;116923;2392249,838
2021-01-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;23955;452271,8145
2021-01-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;18570;487110,6576
2021-01-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;11830;412663,9203
2021-01-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;170284;1610895,855
2021-01-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;30029;309604,3071
2021-01-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;25537;435677,0639
2021-01-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;15087;190410,1127
2021-01-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;17343;462030,7762
2021-01-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;10589;239529,9723
2021-02-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;27485;698675,0521
2021-02-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;24883;735542,8693
2021-02-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;14115;348505,1819
2021-02-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;129095;2491550,567
2021-02-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;39337;931512,0067
2021-02-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;26566;420019,4936
2021-02-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;3466;92899,54738
2021-02-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;2791;111941,0144
2021-02-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;2411;67383,70462
2021-02-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;1379;73977,63248
2021-02-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;39920;854304,9409
2021-02-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;32941;874266,1996
2021-02-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;32601;840132,9525
2021-02-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;19909;496541,2636
2021-02-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;6667;143024,6359
2021-02-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;144802;2903287,327
2021-02-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;132314;2506028,414
2021-02-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;98507;1914994,406
2021-02-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;93469;2124570,726
2021-02-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;79136;1718844,569
2021-02-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;257388;3577700,406
2021-02-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;87638;1725599,998
2021-02-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;83976;1583793,753
2021-02-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;35984;524654,2582
2021-02-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;128789;2110854,439
2021-02-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;94317;1919365,251
2021-02-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;19573;367781,0017
2021-02-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;15270;389252,626
2021-02-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;9981;347343,6691
2021-02-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;158445;1497306,66
2021-02-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;28339;298129,6718
2021-02-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;23188;388865,9624
2021-02-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;14357;178317,7429
2021-02-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;12702;353635,1671
2021-02-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;7539;171061,6886
2021-03-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;28808;722238,2535
2021-03-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;25475;745401,3974
2021-03-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;12654;312698,7986
2021-03-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;127252;2457254,269
2021-03-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;38408;941766,9845
2021-03-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;25687;380947,3457
2021-03-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;3147;76172,53748
2021-03-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;2597;105064,7752
2021-03-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;2199;63513,23869
2021-03-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;1254;67264,79119
2021-03-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;37665;807544,9301
2021-03-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;31401;832128,6974
2021-03-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;30896;788477,3845
2021-03-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;18761;463219,1645
2021-03-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;6227;132017,4468
2021-03-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;119091;2373489,378
2021-03-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;107877;2030255,134
2021-03-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;83604;1602707,839
2021-03-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;74907;1653198,876
2021-03-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;65112;1394051,299
2021-03-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;265208;3667829,696
2021-03-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;86907;1651242,33
2021-03-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;86153;1513720,443
2021-03-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;36145;487599,0662
2021-03-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;138844;2232618,635
2021-03-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;95147;1922937,042
2021-03-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;20350;382590,8199
2021-03-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;15414;412955,7364
2021-03-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;9900;347791,4695
2021-03-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;154229;1469806,808
2021-03-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;32715;345147,5188
2021-03-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;23643;392958,8025
2021-03-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;14528;180740,6829
2021-03-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;14422;346284,6863
2021-03-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;8503;184181,863
2021-04-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;31595;784205,318
2021-04-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;28256;822537,6684
2021-04-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;13509;340044,23
2021-04-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;131742;2575566,852
2021-04-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;39952;984026,3534
2021-04-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;26888;403331,5563
2021-04-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;2459;54914,07161
2021-04-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;2099;73438,87361
2021-04-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;1809;50177,52258
2021-04-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;899;48232,44657
2021-04-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;40979;874099,0704
2021-04-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;33729;900233,8341
2021-04-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;33795;845889,0462
2021-04-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;20371;482999,049
2021-04-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;6694;146816,0127
2021-04-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;128088;2546401,272
2021-04-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;113898;2108255,436
2021-04-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;87868;1671262,978
2021-04-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;78327;1593962,582
2021-04-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;68972;1447047,141
2021-04-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;269851;3769827,704
2021-04-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;87988;1726325,902
2021-04-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;90792;1662416,223
2021-04-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;36746;532820,258
2021-04-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;145525;2431723,902
2021-04-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;99369;2009255,164
2021-04-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;20823;386689,9687
2021-04-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;15985;426320,6934
2021-04-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;10232;365599,3375
2021-04-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;165402;1556438,679
2021-04-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;36964;388862,8564
2021-04-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;25730;425580,8684
2021-04-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;15456;193206,6689
2021-04-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;16182;197589,1425
2021-04-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;9510;199538,4622
2021-05-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;32308;799970,598
2021-05-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;28046;843652,8351
2021-05-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;13487;338540,529
2021-05-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;138343;2707389,329
2021-05-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;41929;1029365,324
2021-05-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;26043;497421,9808
2021-05-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;2066;49744,77918
2021-05-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;1698;68894,26249
2021-05-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;1476;41588,94461
2021-05-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;732;39292,09361
2021-05-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;44299;945788,8764
2021-05-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;36978;988076,2257
2021-05-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;36794;924656,503
2021-05-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;21838;521723,4697
2021-05-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;7227;148373,996
2021-05-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;137354;2748461,028
2021-05-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;124449;2355822,358
2021-05-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;92604;1802079,374
2021-05-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;84007;1784323,714
2021-05-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;73419;1577045,605
2021-05-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;276670;3856779,926
2021-05-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;88241;1801883,094
2021-05-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;89529;1661665,328
2021-05-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;36628;512438,9362
2021-05-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;145055;2436932,03
2021-05-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;99393;2016686,965
2021-05-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;20881;402803,9659
2021-05-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;16144;426530,4833
2021-05-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;10266;350911,3058
2021-05-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;173023;1652374,465
2021-05-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;33837;358340,9522
2021-05-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;27117;453134,8882
2021-05-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;15888;204796,6606
2021-05-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;17439;258274,6352
2021-05-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;10261;231097,0489
2021-06-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;30266;740610,4267
2021-06-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;26178;774894,6466
2021-06-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;12554;324034,5243
2021-06-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;145825;2881507,669
2021-06-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;44392;1116037,013
2021-06-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;27036;544240,495
2021-06-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;1133;30453,89011
2021-06-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;928;38166,7539
2021-06-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;801;23250,36628
2021-06-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;443;23775,27762
2021-06-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;45325;1005310,53
2021-06-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;38129;1026440,24
2021-06-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;37700;982467,1126
2021-06-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;22434;568043,5609
2021-06-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;7514;153750,3606
2021-06-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;145007;2866791,414
2021-06-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;130457;2538705,89
2021-06-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;97124;1966780,86
2021-06-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;88259;1845501,388
2021-06-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;75666;1617751,99
2021-06-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;275031;3822937,577
2021-06-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;86926;1771558,63
2021-06-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;87712;1547240,74
2021-06-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;36093;548261,8075
2021-06-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;145740;2371201,101
2021-06-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;97906;2036456,548
2021-06-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;20483;391849,2183
2021-06-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;16158;429011,8906
2021-06-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;10295;356001,6872
